Row ID,Order ID,Order Date,Ship Date,Shipping Period,Date Valididty ,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Price Per Unit,Profit Per Unit,Location,Product Category,Dates In Month
726,CA-2014-144113,09-17-2014,09-21-2014,4.00,Valid Date,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,Central,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",$17.57,2,20.00%,$6.37,36.25%,$8.78,$3.18,Central Texas,Envelopes - (Office Supplies),09-01-14
727,CA-2014-144113,09-17-2014,09-21-2014,4.00,Valid Date,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,$55.99,1,20.00%,$5.60,10.00%,$55.99,$5.60,Central Texas,Phones - (Technology),09-01-14
728,US-2013-150861,04-12-2013,07-12-2013,91.00,Valid Date,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,$182.72,8,0.00%,$84.05,46.00%,$22.84,$10.51,East New York,Paper - (Office Supplies),04-01-13
729,US-2013-150861,04-12-2013,07-12-2013,91.00,Valid Date,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",$400.03,2,40.00%,-$153.35,-38.33%,$200.02,-$76.67,East New York,Tables - (Furniture),04-01-13
730,US-2013-150861,04-12-2013,07-12-2013,91.00,Valid Date,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",$33.63,3,0.00%,$10.09,30.00%,$11.21,$3.36,East New York,Storage - (Office Supplies),04-01-13
731,US-2013-150861,04-12-2013,07-12-2013,91.00,Valid Date,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",$542.65,3,10.00%,$102.50,18.89%,$180.88,$34.17,East New York,Chairs - (Furniture),04-01-13
732,US-2013-150861,04-12-2013,07-12-2013,91.00,Valid Date,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,$6.30,2,0.00%,$3.02,48.00%,$3.15,$1.51,East New York,Labels - (Office Supplies),04-01-13
733,CA-2014-131954,01-22-2014,01-26-2014,4.00,Valid Date,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,$242.94,3,0.00%,$9.72,4.00%,$80.98,$3.24,West Washington,Storage - (Office Supplies),01-01-14
734,CA-2014-131954,01-22-2014,01-26-2014,4.00,Valid Date,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,$179.97,3,0.00%,$86.39,48.00%,$59.99,$28.80,West Washington,Accessories - (Technology),01-01-14
735,CA-2014-131954,01-22-2014,01-26-2014,4.00,Valid Date,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,$99.70,6,20.00%,$33.65,33.75%,$16.62,$5.61,West Washington,Binders - (Office Supplies),01-01-14
736,CA-2014-131954,01-22-2014,01-26-2014,4.00,Valid Date,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,$27.94,4,20.00%,$9.43,33.75%,$6.98,$2.36,West Washington,Binders - (Office Supplies),01-01-14
737,CA-2014-131954,01-22-2014,01-26-2014,4.00,Valid Date,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,$84.98,1,0.00%,$18.70,22.00%,$84.98,$18.70,West Washington,Bookcases - (Furniture),01-01-14
738,CA-2014-131954,01-22-2014,01-26-2014,4.00,Valid Date,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,$18.72,5,20.00%,$6.55,35.00%,$3.74,$1.31,West Washington,Binders - (Office Supplies),01-01-14
739,CA-2011-132500,08-09-2011,12-09-2011,122.00,Valid Date,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,$49.98,2,0.00%,$8.50,17.00%,$24.99,$4.25,West California,Accessories - (Technology),08-01-11
740,CA-2011-112326,05-01-2011,09-01-2011,123.00,Valid Date,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,$11.78,3,20.00%,$4.27,36.25%,$3.93,$1.42,Central Illinois,Labels - (Office Supplies),05-01-11
741,CA-2011-112326,05-01-2011,09-01-2011,123.00,Valid Date,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,$272.74,3,20.00%,-$64.77,-23.75%,$90.91,-$21.59,Central Illinois,Storage - (Office Supplies),05-01-11
742,CA-2011-112326,05-01-2011,09-01-2011,123.00,Valid Date,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,$3.54,2,80.00%,-$5.49,-155.00%,$1.77,-$2.74,Central Illinois,Binders - (Office Supplies),05-01-11
743,US-2013-146710,08-28-2013,02-09-2013,-200.00,Invalid Date,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,$51.52,5,20.00%,-$10.95,-21.25%,$10.30,-$2.19,Central Texas,Supplies - (Office Supplies),08-01-13
744,US-2013-146710,08-28-2013,02-09-2013,-200.00,Invalid Date,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",$3.53,1,20.00%,$1.15,32.50%,$3.53,$1.15,Central Texas,Paper - (Office Supplies),08-01-13
745,US-2013-146710,08-28-2013,02-09-2013,-200.00,Invalid Date,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,$4.62,1,20.00%,$1.68,36.25%,$4.62,$1.68,Central Texas,Paper - (Office Supplies),08-01-13
746,US-2013-146710,08-28-2013,02-09-2013,-200.00,Invalid Date,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",$55.17,4,20.00%,$6.21,11.25%,$13.79,$1.55,Central Texas,Supplies - (Office Supplies),08-01-13
747,CA-2011-124429,05-27-2011,05-27-2011,0.00,Valid Date,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,$567.12,10,20.00%,-$28.36,-5.00%,$56.71,-$2.84,West California,Tables - (Furniture),05-01-11
748,CA-2011-124429,05-27-2011,05-27-2011,0.00,Valid Date,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,$359.32,4,0.00%,$7.19,2.00%,$89.83,$1.80,West California,Storage - (Office Supplies),05-01-11
749,CA-2013-150889,03-21-2013,03-23-2013,2.00,Valid Date,Second Class,PB-19105,Peter Bühler,Consumer,United States,Evanston,Illinois,60201,Central,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,$11.99,1,20.00%,$0.90,7.50%,$11.99,$0.90,Central Illinois,Phones - (Technology),03-01-13
750,CA-2014-126074,03-10-2014,07-10-2014,122.00,Valid Date,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,$58.05,3,0.00%,$26.70,46.00%,$19.35,$8.90,Central Michigan,Binders - (Office Supplies),03-01-14
751,CA-2014-126074,03-10-2014,07-10-2014,122.00,Valid Date,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,$157.74,11,0.00%,$56.79,36.00%,$14.34,$5.16,Central Michigan,Furnishings - (Furniture),03-01-14
752,CA-2014-126074,03-10-2014,07-10-2014,122.00,Valid Date,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",$56.98,7,0.00%,$22.79,40.00%,$8.14,$3.26,Central Michigan,Art - (Office Supplies),03-01-14
753,CA-2014-126074,03-10-2014,07-10-2014,122.00,Valid Date,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,$2.88,1,0.00%,$1.41,49.00%,$2.88,$1.41,Central Michigan,Binders - (Office Supplies),03-01-14
754,CA-2013-110499,08-04-2013,10-04-2013,61.00,Valid Date,First Class,YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California,94110,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,"$1,199.98",3,20.00%,$374.99,31.25%,$399.99,$125.00,West California,Copiers - (Technology),08-01-13
755,CA-2012-135272,07-12-2012,12-12-2012,153.00,Valid Date,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,$79.92,4,0.00%,$28.77,36.00%,$19.98,$7.19,West California,Furnishings - (Furniture),07-01-12
756,CA-2013-140928,09-19-2013,09-23-2013,4.00,Valid Date,Standard Class,NB-18655,Nona Balk,Corporate,United States,Jacksonville,Florida,32216,South,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,$383.44,4,45.00%,-$167.32,-43.64%,$95.86,-$41.83,South Florida,Tables - (Furniture),09-01-13
757,CA-2011-106803,12-29-2011,02-01-2012,34.00,Valid Date,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,$24.56,2,0.00%,$6.88,28.00%,$12.28,$3.44,Central Minnesota,Storage - (Office Supplies),12-01-11
758,CA-2011-106803,12-29-2011,02-01-2012,34.00,Valid Date,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,$119.80,4,0.00%,$47.92,40.00%,$29.95,$11.98,Central Minnesota,Accessories - (Technology),12-01-11
759,CA-2014-117240,07-24-2014,07-29-2014,5.00,Valid Date,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10009,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,$13.13,3,20.00%,$4.27,32.50%,$4.38,$1.42,East New York,Binders - (Office Supplies),07-01-14
760,CA-2014-133333,09-19-2014,09-23-2014,4.00,Valid Date,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Green Bay,Wisconsin,54302,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",$22.72,4,0.00%,$10.22,45.00%,$5.68,$2.56,Central Wisconsin,Paper - (Office Supplies),09-01-14
761,CA-2012-112319,08-31-2012,05-09-2012,-114.00,Invalid Date,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,$58.32,9,0.00%,$27.99,48.00%,$6.48,$3.11,West California,Paper - (Office Supplies),08-01-12
762,CA-2014-126046,04-11-2014,08-11-2014,122.00,Valid Date,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Atlanta,Georgia,30318,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,$12.39,3,0.00%,$5.70,46.00%,$4.13,$1.90,South Georgia,Labels - (Office Supplies),04-01-14
763,CA-2012-114923,08-02-2012,02-13-2012,-171.00,Invalid Date,Standard Class,LH-17020,Lisa Hazard,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,$107.98,3,40.00%,-$27.00,-25.00%,$35.99,-$9.00,East Ohio,Phones - (Technology),08-01-12
764,CA-2011-162775,01-14-2011,01-16-2011,2.00,Valid Date,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-EN-10001990,Office Supplies,Envelopes,Staples,$11.36,2,0.00%,$5.34,47.00%,$5.68,$2.67,South Louisiana,Envelopes - (Office Supplies),01-01-11
765,CA-2011-162775,01-14-2011,01-16-2011,2.00,Valid Date,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,$50.94,3,0.00%,$25.47,50.00%,$16.98,$8.49,South Louisiana,Envelopes - (Office Supplies),01-01-11
766,CA-2011-162775,01-14-2011,01-16-2011,2.00,Valid Date,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,$646.74,6,0.00%,$258.70,40.00%,$107.79,$43.12,South Louisiana,Accessories - (Technology),01-01-11
767,CA-2011-162775,01-14-2011,01-16-2011,2.00,Valid Date,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-BI-10004187,Office Supplies,Binders,Staples,$5.64,3,0.00%,$2.71,48.00%,$1.88,$0.90,South Louisiana,Binders - (Office Supplies),01-01-11
768,CA-2011-162775,01-14-2011,01-16-2011,2.00,Valid Date,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,$572.58,6,0.00%,$34.35,6.00%,$95.43,$5.73,South Louisiana,Storage - (Office Supplies),01-01-11
769,CA-2011-106810,05-14-2011,05-20-2011,6.00,Valid Date,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,$310.88,2,20.00%,$23.32,7.50%,$155.44,$11.66,South Florida,Furnishings - (Furniture),05-01-11
770,CA-2013-157245,05-20-2013,05-25-2013,5.00,Valid Date,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Arlington,Virginia,22204,South,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,$641.96,2,0.00%,$179.75,28.00%,$320.98,$89.87,South Virginia,Chairs - (Furniture),05-01-13
771,CA-2014-104220,01-31-2014,06-02-2014,122.00,Valid Date,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,$18.28,2,0.00%,$9.14,50.00%,$9.14,$4.57,Central Iowa,Binders - (Office Supplies),01-01-14
772,CA-2014-104220,01-31-2014,06-02-2014,122.00,Valid Date,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,$207.00,3,0.00%,$51.75,25.00%,$69.00,$17.25,Central Iowa,Phones - (Technology),01-01-14
773,CA-2014-104220,01-31-2014,06-02-2014,122.00,Valid Date,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,$32.35,5,0.00%,$16.18,50.00%,$6.47,$3.24,Central Iowa,Binders - (Office Supplies),01-01-14
774,CA-2014-104220,01-31-2014,06-02-2014,122.00,Valid Date,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,$7.71,1,0.00%,$3.47,45.00%,$7.71,$3.47,Central Iowa,Binders - (Office Supplies),01-01-14
775,CA-2014-104220,01-31-2014,06-02-2014,122.00,Valid Date,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,$40.30,2,0.00%,$10.88,27.00%,$20.15,$5.44,Central Iowa,Art - (Office Supplies),01-01-14
776,CA-2014-104220,01-31-2014,06-02-2014,122.00,Valid Date,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",$34.58,7,0.00%,$14.52,42.00%,$4.94,$2.07,Central Iowa,Furnishings - (Furniture),01-01-14
777,CA-2011-165974,06-29-2011,06-07-2011,-22.00,Invalid Date,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",$32.76,7,20.00%,$3.69,11.25%,$4.68,$0.53,East Ohio,Art - (Office Supplies),06-01-11
778,CA-2012-144267,08-21-2012,08-23-2012,2.00,Valid Date,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,$544.01,3,20.00%,$40.80,7.50%,$181.34,$13.60,West California,Chairs - (Furniture),08-01-12
779,CA-2012-144267,08-21-2012,08-23-2012,2.00,Valid Date,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,$59.94,3,0.00%,$28.17,47.00%,$19.98,$9.39,West California,Paper - (Office Supplies),08-01-12
780,CA-2012-144267,08-21-2012,08-23-2012,2.00,Valid Date,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,$23.92,4,0.00%,$11.72,49.00%,$5.98,$2.93,West California,Paper - (Office Supplies),08-01-12
781,CA-2012-144267,08-21-2012,08-23-2012,2.00,Valid Date,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,$4.28,1,0.00%,$1.93,45.00%,$4.28,$1.93,West California,Paper - (Office Supplies),08-01-12
782,US-2012-157014,03-10-2012,06-10-2012,92.00,Valid Date,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,$32.07,5,70.00%,-$22.45,-70.00%,$6.41,-$4.49,East Ohio,Binders - (Office Supplies),03-01-12
783,US-2012-157014,03-10-2012,06-10-2012,92.00,Valid Date,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,$24.00,2,20.00%,-$2.70,-11.25%,$12.00,-$1.35,East Ohio,Accessories - (Technology),03-01-12
784,US-2012-157014,03-10-2012,06-10-2012,92.00,Valid Date,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",$35.49,1,50.00%,-$15.62,-44.00%,$35.49,-$15.62,East Ohio,Bookcases - (Furniture),03-01-12
785,US-2012-157014,03-10-2012,06-10-2012,92.00,Valid Date,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,$47.98,2,20.00%,$0.60,1.25%,$23.99,$0.30,East Ohio,Accessories - (Technology),03-01-12
786,CA-2012-154921,05-23-2012,05-28-2012,5.00,Valid Date,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,$186.69,3,0.00%,$87.74,47.00%,$62.23,$29.25,South South Carolina,Envelopes - (Office Supplies),05-01-12
787,CA-2014-129567,03-18-2014,03-22-2014,4.00,Valid Date,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,93534,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,$17.46,2,20.00%,$5.89,33.75%,$8.73,$2.95,West California,Binders - (Office Supplies),03-01-14
788,CA-2012-154620,12-12-2012,12-16-2012,4.00,Valid Date,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Lancaster,California,93534,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",$348.93,2,20.00%,$34.89,10.00%,$174.46,$17.45,West California,Chairs - (Furniture),12-01-12
